station_id,reading_time,ghi_wm2,dni_wm2,dhi_wm2,ambient_temp,temp_unit,wind_speed_ms,relative_humidity_pct,barometric_pressure_hpa,solar_zenith_angle_deg,cloud_opacity_pct,precipitation_mm
WS-North,2025-04-03 08:30:00,353.741,230.106,174.804,26.72,C,7.923,52.3,1008.96,36.216,36.77,0.155
WS-North,2025-04-03 08:45:00,632.308,427.214,326.756,25.3,C,10.633,41.46,1006.15,31.632,8.66,0.93
WS-North,2025-04-03 09:00:00,531.062,391.945,255.341,26.58,C,4.028,72.65,1015.89,74.846,35.87,0.84
WS-North,2025-04-03 09:15:00,452.891,297.014,194.716,25.0,C,6.936,49.42,1007.68,49.267,69.05,0.049
WS-North,2025-04-03 09:30:00,659.131,462.395,277.383,27.85,C,8.842,45.75,1007.99,84.544,4.08,0.088
WS-North,2025-04-03 09:45:00,276.81,188.292,121.669,29.01,C,13.563,41.05,1002.22,82.872,25.97,0.041
WS-North,2025-04-03 10:00:00,531.557,371.804,214.376,28.46,C,3.148,53.77,1008.46,40.126,24.51,0.258
WS-North,2025-04-03 10:15:00,672.961,483.337,269.759,26.97,C,2.594,36.64,1006.84,14.373,36.06,0.068
WS-North,2025-04-03 10:30:00,510.939,367.629,221.103,25.46,C,5.715,37.65,1005.07,28.065,13.49,0.084
WS-North,2025-04-03 10:45:00,873.589,685.507,300.829,29.48,C,5.079,70.44,1015.48,28.229,42.01,0.188
WS-North,2025-04-03 11:00:00,756.669,519.755,378.338,26.35,C,6.114,38.91,1010.07,81.856,64.1,0.063
WS-North,2025-04-03 11:15:00,700.579,499.665,326.249,26.68,C,8.256,56.61,1015.05,34.156,20.22,0.203
WS-North,2025-04-03 11:30:00,895.131,726.536,295.385,27.3,C,10.177,52.72,1023.09,23.602,3.07,0.766
WS-North,2025-04-03 11:45:00,623.279,416.177,306.495,34.28,C,10.899,32.21,1021.21,47.803,0.0,0.159
WS-North,2025-04-03 12:00:00,910.375,625.443,353.089,30.57,C,6.557,32.12,998.51,34.169,22.14,0.283
WS-North,2025-04-03 12:15:00,547.455,451.023,158.806,30.54,C,4.505,54.75,1013.91,49.896,7.52,0.203
WS-North,2025-04-03 12:30:00,1006.707,672.37,422.478,25.47,C,3.441,49.27,1006.77,16.279,38.5,0.062
WS-North,2025-04-03 12:45:00,499.027,419.578,137.315,31.1,C,5.225,26.35,1011.74,34.802,21.72,0.446
WS-North,2025-04-03 13:00:00,751.069,518.903,303.992,30.58,C,15.579,67.58,1020.88,79.814,0.0,0.083
WS-North,2025-04-03 13:15:00,615.452,465.558,288.436,32.42,C,9.395,32.76,1015.55,71.379,40.56,0.069
WS-North,2025-04-03 13:30:00,906.792,609.594,446.087,31.62,C,7.793,46.38,1011.7,13.881,13.2,0.807
WS-North,2025-04-03 13:45:00,675.357,488.978,267.998,31.07,C,5.666,53.68,1011.51,36.758,33.69,0.578
WS-North,2025-04-03 14:00:00,409.811,342.852,136.18,26.97,C,6.559,59.27,1013.05,33.453,29.17,0.815
WS-North,2025-04-03 14:15:00,273.506,201.948,119.511,32.1,C,6.075,61.36,1001.27,63.087,18.24,0.233
WS-North,2025-04-03 14:30:00,856.962,613.466,384.729,23.24,C,5.113,41.6,1011.78,62.778,61.15,0.379
WS-North,2025-04-03 14:45:00,532.43,395.581,223.352,31.25,C,5.444,35.9,1022.06,24.213,39.42,0.308
WS-North,2025-04-03 15:00:00,642.381,441.695,284.931,28.6,C,7.436,10.69,1006.78,74.689,4.24,0.083
WS-North,2025-04-03 15:15:00,512.551,365.956,255.128,27.36,C,5.141,41.67,1012.96,49.393,19.56,0.067
WS-North,2025-04-03 15:30:00,444.56,348.736,166.722,29.29,C,9.186,36.97,1022.38,70.329,20.42,0.236
WS-North,2025-04-03 15:45:00,591.77,460.57,230.305,26.94,C,10.873,45.49,1028.68,79.621,30.6,0.141
WS-North,2025-04-03 16:00:00,415.51,335.469,137.801,24.63,C,24.999,52.86,996.02,21.953,0.0,0.195
WS-North,2025-04-03 16:15:00,341.493,287.524,129.257,23.64,C,6.692,40.17,1009.96,66.642,40.7,0.377
WS-North,2025-04-03 16:30:00,250.508,188.206,97.082,27.06,C,7.653,37.84,1005.2,45.113,0.0,0.069
WS-North,2025-04-03 16:45:00,245.939,192.86,109.196,20.73,C,6.8,37.79,1007.41,13.277,36.99,0.015
WS-North,2025-04-03 17:00:00,229.466,172.218,87.106,22.51,C,5.103,46.3,1023.35,59.347,15.74,0.161
WS-North,2025-04-03 17:15:00,296.256,229.912,128.593,20.48,C,4.241,74.37,1013.14,62.984,38.19,1.058
WS-North,2025-04-03 17:30:00,156.089,122.919,53.4,21.62,C,6.771,61.24,1012.34,22.383,59.52,0.026
WS-North,2025-04-03 17:45:00,120.275,81.204,47.99,13.62,C,15.135,47.9,1005.52,27.167,67.57,0.094
WS-North,2025-04-03 18:00:00,95.906,62.385,46.182,17.2,C,12.3,55.68,1023.05,42.622,55.25,0.179
WS-North,2025-04-03 18:15:00,47.318,0.0,18.349,18.03,C,4.094,47.16,1007.87,74.977,0.0,0.585
WS-North,2025-04-03 18:30:00,3.429,0.423,3.593,16.5,C,0.967,58.19,1010.88,38.675,56.99,0.298
WS-North,2025-04-03 18:45:00,4.624,2.837,5.938,19.2,C,5.175,47.39,1016.1,32.443,45.72,0.273
WS-North,2025-04-03 19:00:00,11.521,3.217,4.604,21.71,C,3.843,57.6,1009.95,77.218,54.94,0.352
WS-North,2025-04-03 19:15:00,10.333,0.628,5.764,19.58,C,3.558,73.86,1014.39,14.44,27.48,0.235
WS-North,2025-04-03 19:30:00,0.346,0.55,2.222,16.29,C,2.729,54.97,1011.46,12.864,59.84,0.534
WS-North,2025-04-03 19:45:00,4.076,5.993,0.364,17.86,C,6.544,52.47,1011.25,79.736,28.68,0.133
WS-North,2025-04-03 20:00:00,0.745,0.135,5.047,16.26,C,8.303,47.8,1002.82,31.601,28.12,0.137
WS-North,2025-04-03 20:15:00,7.779,0.061,8.154,16.39,C,13.92,65.12,1010.92,77.582,55.06,0.199
WS-North,2025-04-03 20:30:00,4.725,0.421,9.039,20.03,C,2.764,62.3,1032.37,51.93,35.74,0.004
WS-North,2025-04-03 20:45:00,3.034,3.156,11.546,14.65,C,5.635,64.04,1009.57,68.205,15.78,0.094
WS-North,2025-04-03 21:00:00,5.061,0.988,1.75,20.25,C,0.843,46.74,1008.97,20.782,14.1,0.167
WS-North,2025-04-03 21:15:00,10.174,2.186,0.225,19.4,C,4.715,59.69,1014.25,47.463,34.86,0.132
WS-North,2025-04-03 21:30:00,2.677,5.688,4.358,18.41,C,6.217,42.34,1013.5,61.293,24.2,0.651
WS-North,2025-04-03 21:45:00,5.781,0.904,9.205,19.19,C,6.596,72.07,1005.14,39.041,25.53,0.28
WS-North,2025-04-03 22:00:00,10.292,3.661,3.411,20.41,C,2.217,26.42,1007.72,38.804,39.54,0.043
WS-North,2025-04-03 22:15:00,8.736,1.374,2.467,16.58,C,6.097,52.8,1006.59,67.361,43.7,0.305
WS-North,2025-04-03 22:30:00,0.749,0.831,2.179,15.33,C,3.681,38.44,1012.47,84.663,37.71,0.291
WS-North,2025-04-03 22:45:00,3.09,5.083,2.45,14.56,C,7.825,58.4,1000.8,10.813,45.14,0.007
WS-North,2025-04-03 23:00:00,12.767,0.171,2.982,18.76,C,8.418,63.36,1015.72,81.83,26.97,0.385
WS-North,2025-04-03 23:15:00,12.329,5.368,0.26,19.55,C,8.837,75.49,1009.62,44.004,6.36,0.128
WS-North,2025-04-03 23:30:00,3.068,0.424,2.462,20.03,C,1.249,49.62,1013.61,54.77,71.96,0.515
WS-North,2025-04-03 23:45:00,17.182,2.208,1.507,17.41,C,3.51,47.44,1011.76,82.715,25.54,0.228
WS-North,2025-04-04 00:00:00,2.145,0.049,0.947,13.61,C,5.763,56.13,1013.28,21.153,25.14,0.514
WS-North,2025-04-04 00:15:00,2.96,1.516,3.743,16.29,C,5.158,62.0,1002.22,29.322,32.73,0.104
WS-North,2025-04-04 00:30:00,6.331,2.983,3.919,21.04,C,3.474,53.11,1019.55,75.66,22.56,0.098
WS-North,2025-04-04 00:45:00,1.579,1.469,2.872,23.34,C,6.57,49.95,1015.06,44.754,14.7,0.022
WS-North,2025-04-04 01:00:00,6.708,1.116,2.184,14.64,C,8.744,66.73,1004.54,38.293,16.94,0.023
WS-North,2025-04-04 01:15:00,3.057,3.454,2.064,16.42,C,6.555,46.94,1006.11,80.023,58.1,0.394
WS-North,2025-04-04 01:30:00,1.874,1.861,0.088,17.19,C,14.662,40.76,994.18,63.138,56.58,0.11
WS-North,2025-04-04 01:45:00,10.704,0.858,7.228,17.06,C,4.877,43.95,1010.64,53.22,2.85,0.22
WS-North,2025-04-04 02:00:00,9.54,0.35,3.361,14.56,C,1.125,64.83,1010.78,70.427,11.15,0.073
WS-North,2025-04-04 02:15:00,4.389,1.131,7.259,19.65,C,9.459,67.94,1016.16,21.742,59.37,0.141
WS-North,2025-04-04 02:30:00,4.977,0.78,6.946,18.44,C,4.081,47.8,985.63,19.054,20.11,0.52
WS-North,2025-04-04 02:45:00,3.978,2.384,5.491,21.92,C,2.553,63.33,989.55,43.707,47.69,0.047
WS-North,2025-04-04 03:00:00,5.058,2.032,1.591,18.32,C,2.191,65.53,1020.45,34.094,46.4,0.031
WS-North,2025-04-04 03:15:00,8.322,1.926,9.383,15.83,C,5.633,41.4,1020.02,37.657,44.36,0.506
WS-North,2025-04-04 03:30:00,11.803,2.209,4.017,19.07,C,2.418,71.11,1014.17,57.171,39.73,0.861
WS-North,2025-04-04 03:45:00,0.552,2.542,2.696,20.28,C,1.301,66.32,1000.67,37.12,20.57,0.224
WS-North,2025-04-04 04:00:00,0.193,1.702,7.087,16.81,C,1.176,63.34,1011.48,51.075,79.11,0.102
WS-North,2025-04-04 04:15:00,13.822,1.386,1.96,15.24,C,1.894,47.27,1027.71,30.247,27.97,0.049
WS-North,2025-04-04 04:30:00,7.686,4.992,1.282,20.56,C,5.409,46.58,1014.34,83.533,38.55,0.366
WS-North,2025-04-04 04:45:00,8.335,1.606,7.136,19.62,C,5.027,54.06,1010.07,71.575,25.91,0.17
WS-North,2025-04-04 05:00:00,1.098,3.777,1.318,19.36,C,10.238,53.94,1008.25,29.78,0.0,0.534
WS-North,2025-04-04 05:15:00,3.317,1.857,1.291,18.83,C,2.969,37.06,999.79,59.667,50.26,0.492
WS-North,2025-04-04 05:30:00,4.353,0.218,4.658,20.13,C,3.095,36.26,1014.83,29.817,51.84,0.008
WS-North,2025-04-04 05:45:00,44.862,0.0,20.42,18.56,C,3.17,59.93,1032.4,31.69,40.47,0.601
WS-North,2025-04-04 06:00:00,90.814,68.671,36.519,19.18,C,2.887,56.76,1007.24,83.309,59.27,0.069
WS-North,2025-04-04 06:15:00,153.038,114.008,51.839,22.71,C,7.403,72.1,1010.3,61.809,6.22,0.853
WS-North,2025-04-04 06:30:00,241.872,178.109,86.853,19.65,C,11.005,75.64,1017.49,54.515,14.91,0.424
WS-North,2025-04-04 06:45:00,167.929,137.919,60.316,22.27,C,4.524,46.37,1000.85,47.754,41.57,0.696
WS-North,2025-04-04 07:00:00,323.794,259.344,133.097,21.46,C,2.89,43.93,1018.01,14.631,42.23,0.084
WS-North,2025-04-04 07:15:00,302.39,238.342,96.06,26.08,C,9.589,77.14,1013.05,82.714,47.39,0.414
WS-North,2025-04-04 07:30:00,376.458,258.125,161.443,22.9,C,3.033,58.39,1002.73,69.639,33.4,0.726
WS-North,2025-04-04 07:45:00,369.96,278.008,152.501,25.16,C,10.551,47.09,1013.3,63.204,54.3,0.009
WS-North,2025-04-04 08:00:00,432.422,310.531,162.054,23.27,C,5.355,41.04,1027.3,11.565,46.77,1.186
WS-North,2025-04-04 08:15:00,455.792,343.992,199.864,19.49,C,9.027,40.07,1008.96,50.626,47.7,0.44
WS-North,2025-04-04 08:30:00,279.211,233.497,101.654,21.37,C,8.372,28.69,1000.94,34.803,0.0,0.441
WS-North,2025-04-04 08:45:00,358.296,261.347,142.549,27.92,C,4.996,51.23,1019.06,28.31,29.99,0.49
WS-North,2025-04-04 09:00:00,544.647,363.595,284.073,28.38,C,13.402,45.0,1005.42,35.2,34.94,0.281
WS-North,2025-04-04 09:15:00,548.981,465.484,165.05,30.44,C,4.381,37.07,1021.52,11.828,25.47,0.08
WS-North,2025-04-04 09:30:00,588.251,412.75,276.765,21.98,C,5.848,62.69,1010.39,18.41,35.58,0.745
WS-North,2025-04-04 09:45:00,708.34,597.161,186.041,29.91,C,10.433,44.39,1023.31,20.872,32.13,0.003
WS-North,2025-04-04 10:00:00,549.679,464.468,164.145,27.14,C,4.644,45.87,1011.74,71.278,13.92,0.128
WS-North,2025-04-04 10:15:00,372.367,280.856,132.915,29.43,C,6.639,34.69,1006.91,60.111,24.08,0.194
WS-North,2025-04-04 10:30:00,929.046,677.851,325.593,28.16,C,3.808,53.28,1015.18,50.531,63.61,0.053
WS-North,2025-04-04 10:45:00,696.328,583.032,172.723,29.41,C,5.272,45.95,1011.12,27.646,53.58,0.068
WS-North,2025-04-04 11:00:00,340.875,227.994,155.566,29.52,C,16.327,60.77,1003.63,18.4,23.62,0.264
WS-North,2025-04-04 11:15:00,461.295,342.426,156.887,30.15,C,7.452,10.0,1011.84,67.585,33.42,0.017
WS-North,2025-04-04 11:30:00,400.652,313.272,177.682,33.49,C,3.426,22.92,1003.06,74.319,20.16,0.335
WS-North,2025-04-04 11:45:00,578.49,378.337,249.565,32.67,C,11.141,51.45,1000.07,78.461,31.25,0.96
WS-North,2025-04-04 12:00:00,801.587,535.267,396.422,28.64,C,7.008,37.02,1014.16,29.154,50.91,0.272
WS-North,2025-04-04 12:15:00,788.436,579.86,356.445,27.38,C,5.266,22.95,1013.33,61.925,54.66,0.002
WS-North,2025-04-04 12:30:00,901.057,750.022,281.178,31.67,C,4.12,23.96,1025.35,62.88,58.26,0.242
WS-North,2025-04-04 12:45:00,949.667,741.623,284.932,26.77,C,13.81,49.07,1004.35,82.636,66.71,0.103
WS-North,2025-04-04 13:00:00,881.553,605.581,355.873,30.76,C,8.02,43.88,1012.96,26.892,56.01,0.608
WS-North,2025-04-04 13:15:00,554.248,361.981,294.444,31.25,C,15.254,53.36,1004.93,15.816,5.79,0.105
WS-North,2025-04-04 13:30:00,824.892,602.634,335.617,30.54,C,10.051,43.54,1019.83,71.943,34.27,0.062
WS-North,2025-04-04 13:45:00,745.974,508.68,321.011,30.39,C,16.527,24.3,1019.31,78.158,51.16,1.606
WS-North,2025-04-04 14:00:00,829.347,547.279,440.338,25.19,C,6.326,37.14,1015.57,13.37,32.65,0.031
WS-North,2025-04-04 14:15:00,796.608,664.046,259.048,23.75,C,9.67,53.45,1028.67,40.339,18.75,0.11
WS-North,2025-04-04 14:30:00,584.418,415.155,291.691,24.52,C,9.375,45.31,1024.05,26.686,19.28,0.168
WS-North,2025-04-04 14:45:00,527.186,383.9,251.409,26.11,C,3.015,24.4,1008.91,34.299,72.92,0.406
WS-North,2025-04-04 15:00:00,618.852,434.442,313.184,27.93,C,9.681,46.14,1018.13,78.535,45.97,1.116
WS-North,2025-04-04 15:15:00,615.358,470.414,230.445,26.92,C,3.053,28.27,1010.38,63.861,58.4,0.15
WS-North,2025-04-04 15:30:00,213.673,181.566,68.108,21.93,C,4.437,57.26,1013.62,41.64,15.86,0.149
WS-North,2025-04-04 15:45:00,546.918,425.984,211.677,23.21,C,4.644,46.42,1004.51,83.254,32.24,0.735
WS-North,2025-04-04 16:00:00,560.81,368.643,291.804,24.78,C,3.402,63.39,1012.68,81.985,19.23,0.513
WS-North,2025-04-04 16:15:00,357.102,265.123,168.707,21.2,C,4.482,52.82,1026.47,20.462,20.51,0.092
WS-North,2025-04-04 16:30:00,357.874,280.905,121.898,23.4,C,13.496,34.97,1007.1,41.623,2.59,0.088
WS-North,2025-04-04 16:45:00,369.347,271.653,128.735,19.99,C,2.616,49.59,999.95,62.2,7.78,0.04
WS-North,2025-04-04 17:00:00,320.755,217.549,150.264,23.91,C,0.881,25.28,1009.76,81.178,25.99,0.098
WS-North,2025-04-04 17:15:00,162.524,123.307,54.906,23.52,C,3.922,41.92,1012.35,71.251,5.1,0.745
WS-North,2025-04-04 17:30:00,74.7,50.598,32.982,21.84,C,3.869,58.15,1013.76,75.007,27.79,0.181
WS-North,2025-04-04 17:45:00,152.945,101.825,76.666,18.88,C,20.059,64.14,1007.63,19.448,31.02,1.507
WS-North,2025-04-04 18:00:00,68.667,55.839,28.852,14.29,C,5.244,59.05,1008.88,43.171,44.14,0.1
WS-North,2025-04-04 18:15:00,50.693,38.054,21.779,14.91,C,11.805,70.81,1027.0,65.824,3.36,0.028
WS-North,2025-04-04 18:30:00,3.293,3.742,1.346,17.58,C,9.295,66.56,1017.85,47.753,52.56,0.127
WS-North,2025-04-04 18:45:00,8.997,1.349,6.865,17.83,C,7.151,43.7,1013.23,81.652,49.73,0.58
WS-North,2025-04-04 19:00:00,3.742,2.943,5.232,18.8,C,3.642,66.17,1009.85,76.748,55.38,0.187
WS-North,2025-04-04 19:15:00,29.676,1.516,0.345,13.31,C,6.291,33.77,998.21,65.247,0.0,1.265
WS-North,2025-04-04 19:30:00,1.847,1.527,0.896,20.06,C,6.12,52.3,1028.91,37.988,34.88,0.066
WS-North,2025-04-04 19:45:00,0.309,6.958,3.803,17.54,C,1.756,54.34,1007.74,26.699,0.0,0.03
WS-North,2025-04-04 20:00:00,8.306,0.956,3.263,16.86,C,2.898,81.42,1009.3,42.516,11.23,0.117
WS-North,2025-04-04 20:15:00,1.961,2.752,6.931,17.56,C,4.262,65.1,1026.96,21.114,46.34,0.209
WS-North,2025-04-04 20:30:00,6.498,2.128,2.337,18.13,C,2.787,62.36,1019.21,10.598,37.6,0.333
WS-North,2025-04-04 20:45:00,3.03,0.291,1.117,18.75,C,11.449,52.53,1017.05,31.227,56.22,0.398
WS-North,2025-04-04 21:00:00,4.911,1.23,0.738,15.17,C,8.315,50.63,1000.63,48.262,61.86,0.364
WS-North,2025-04-04 21:15:00,3.544,1.366,1.802,15.95,C,18.426,74.31,1015.83,30.651,25.94,0.301
WS-North,2025-04-04 21:30:00,12.364,5.294,2.803,20.9,C,5.338,64.94,1007.29,30.625,3.26,0.194
WS-North,2025-04-04 21:45:00,2.519,1.247,9.619,13.79,C,6.584,51.84,1030.37,34.764,52.61,0.225
WS-North,2025-04-04 22:00:00,2.845,6.287,5.791,21.24,C,0.78,66.65,1014.02,53.833,36.66,0.139
WS-North,2025-04-04 22:15:00,7.172,1.04,6.947,18.74,C,6.118,58.56,1019.68,22.169,43.63,0.586
WS-North,2025-04-04 22:30:00,6.341,1.31,2.179,19.92,C,1.794,41.7,1013.42,31.63,36.24,0.194
WS-North,2025-04-04 22:45:00,2.089,1.053,3.733,22.92,C,1.496,48.99,1023.9,83.473,39.48,0.402
WS-North,2025-04-04 23:00:00,3.031,1.251,2.982,11.59,C,3.198,55.97,1015.04,37.406,17.92,0.027
WS-North,2025-04-04 23:15:00,10.597,0.061,0.021,19.14,C,6.882,61.64,1002.86,16.137,60.87,0.045
WS-North,2025-04-04 23:30:00,0.947,2.343,2.365,17.75,C,8.132,65.56,994.83,12.257,38.79,0.394
WS-North,2025-04-04 23:45:00,12.501,0.406,1.874,16.24,C,11.57,54.06,1014.19,24.342,55.22,0.087
WS-North,2025-04-05 00:00:00,19.211,0.408,0.477,17.45,C,20.342,60.27,1006.11,80.427,13.11,0.072
WS-North,2025-04-05 00:15:00,3.716,6.383,2.446,17.32,C,3.192,55.76,1029.36,45.937,51.02,0.393
WS-North,2025-04-05 00:30:00,1.088,1.881,3.252,20.05,C,3.639,49.35,1021.69,37.07,38.78,0.064
WS-North,2025-04-05 00:45:00,0.749,0.035,3.538,19.62,C,8.657,55.74,1014.36,70.199,27.18,0.293
WS-North,2025-04-05 01:00:00,5.381,2.506,1.259,12.97,C,4.805,40.01,1021.96,21.026,39.27,0.26
WS-North,2025-04-05 01:15:00,8.193,1.844,4.054,14.27,C,12.379,39.24,1007.75,54.592,42.94,0.175
WS-North,2025-04-05 01:30:00,1.638,2.637,2.614,15.73,C,1.933,73.51,990.66,10.006,27.56,0.761
WS-North,2025-04-05 01:45:00,1.469,3.141,4.612,14.95,C,2.293,55.93,1007.75,41.222,15.6,0.051
WS-North,2025-04-05 02:00:00,0.516,3.051,4.908,20.17,C,4.453,39.13,1015.6,21.126,6.9,0.051
WS-North,2025-04-05 02:15:00,9.475,2.729,10.321,17.73,C,3.154,74.77,997.88,80.098,53.01,0.189
WS-North,2025-04-05 02:30:00,21.921,3.689,7.454,16.28,C,14.982,50.45,1012.1,20.826,25.44,0.072
WS-North,2025-04-05 02:45:00,3.605,2.625,7.95,20.79,C,6.793,53.12,1018.54,74.973,46.39,0.086
WS-North,2025-04-05 03:00:00,10.244,5.774,2.968,17.51,C,2.065,44.15,1003.36,81.969,43.72,0.159
WS-North,2025-04-05 03:15:00,5.591,0.519,6.526,18.07,C,6.393,52.3,1014.18,30.272,6.85,0.314
WS-North,2025-04-05 03:30:00,0.133,1.144,6.091,14.36,C,3.038,69.94,1018.55,66.842,41.09,0.309
WS-North,2025-04-05 03:45:00,0.674,1.125,9.032,14.82,C,4.333,59.14,1011.36,11.136,40.87,0.094
WS-North,2025-04-05 04:00:00,7.737,1.257,3.958,19.53,C,4.779,63.8,1030.18,36.758,36.12,0.283
WS-North,2025-04-05 04:15:00,11.394,2.66,2.035,17.2,C,1.788,53.52,1005.41,12.636,42.0,0.723
WS-North,2025-04-05 04:30:00,1.587,1.178,2.158,22.01,C,3.734,42.43,1015.3,73.788,20.29,0.125
WS-North,2025-04-05 04:45:00,5.801,3.735,0.117,16.04,C,12.479,59.37,1011.84,57.893,33.42,0.658
WS-North,2025-04-05 05:00:00,9.501,1.48,3.806,19.93,C,2.651,46.62,1015.8,71.086,54.23,0.551
WS-North,2025-04-05 05:15:00,4.272,4.869,0.445,23.5,C,16.436,62.11,1010.0,67.406,43.64,0.174
WS-North,2025-04-05 05:30:00,3.505,1.426,0.874,21.9,C,3.855,68.42,1019.76,32.082,44.83,0.22
WS-North,2025-04-05 05:45:00,44.389,0.0,26.784,17.82,C,5.094,59.31,1018.98,39.87,0.0,0.082
WS-North,2025-04-05 06:00:00,72.775,61.06,29.356,21.66,C,11.811,62.25,1001.49,33.733,30.1,0.222
WS-North,2025-04-05 06:15:00,163.228,127.702,53.578,20.7,C,8.278,58.1,1006.01,84.56,25.06,0.185
WS-North,2025-04-05 06:30:00,163.541,110.92,65.005,17.56,C,1.491,69.18,1004.41,25.794,63.49,0.053
WS-North,2025-04-05 06:45:00,195.315,149.225,86.393,23.78,C,6.47,67.63,1014.76,13.514,41.11,0.078
WS-North,2025-04-05 07:00:00,306.56,203.761,153.387,21.96,C,3.498,34.1,1015.77,33.011,34.4,0.603
WS-North,2025-04-05 07:15:00,401.324,287.286,165.423,21.86,C,2.702,47.18,1021.66,80.828,29.26,1.123
WS-North,2025-04-05 07:30:00,259.41,210.808,90.809,22.2,C,18.861,55.51,1021.24,44.38,47.29,0.533
WS-North,2025-04-05 07:45:00,336.199,267.123,115.603,26.58,C,5.235,30.16,1017.69,74.857,59.14,0.182
WS-North,2025-04-05 08:00:00,514.68,345.658,234.375,25.94,C,2.956,39.81,1015.4,19.781,46.82,0.066
WS-North,2025-04-05 08:15:00,424.974,287.936,184.647,26.94,C,5.271,58.18,1016.44,84.863,30.66,0.026
WS-North,2025-04-05 08:30:00,440.888,295.182,226.668,24.94,C,6.987,31.26,1023.38,60.773,42.78,0.171
WS-North,2025-04-05 08:45:00,617.988,488.413,275.849,29.41,C,7.701,30.39,1002.56,80.477,74.44,0.124
WS-North,2025-04-05 09:00:00,529.759,405.943,242.78,26.6,C,4.117,34.74,1008.45,78.824,17.57,0.665
WS-North,2025-04-05 09:15:00,201.251,157.283,61.268,25.39,C,6.084,55.88,1001.63,35.624,0.82,0.311
WS-North,2025-04-05 09:30:00,724.677,567.893,297.662,23.89,C,5.444,36.52,1037.56,12.587,28.92,0.812
WS-North,2025-04-05 09:45:00,610.971,430.322,289.145,30.31,C,10.656,37.62,1016.39,30.273,25.87,0.305
WS-North,2025-04-05 10:00:00,773.089,597.189,349.25,27.48,C,16.55,54.94,1008.6,50.055,45.04,0.082
WS-North,2025-04-05 10:15:00,854.493,581.103,368.469,29.65,C,5.189,39.69,998.3,61.495,7.52,0.032
WS-North,2025-04-05 10:30:00,514.96,423.018,139.373,27.19,C,6.685,17.78,1003.46,71.641,44.36,0.76
WS-North,2025-04-05 10:45:00,373.822,258.305,142.306,28.27,C,4.156,42.56,1009.29,50.79,2.4,0.238
WS-North,2025-04-05 11:00:00,624.356,494.524,264.647,24.21,C,3.229,27.44,1024.32,17.222,58.57,0.697
WS-North,2025-04-05 11:15:00,599.98,498.587,250.151,29.23,C,7.74,36.27,1025.11,21.688,57.32,1.392
WS-North,2025-04-05 11:30:00,949.638,761.444,293.353,29.42,C,11.141,22.17,1023.17,56.148,28.54,0.018
WS-North,2025-04-05 11:45:00,740.328,538.084,312.05,24.71,C,8.063,41.89,1011.82,70.238,37.42,0.046
WS-North,2025-04-05 12:00:00,830.578,639.676,370.71,29.54,C,7.76,17.72,1005.01,14.05,23.8,0.305
WS-North,2025-04-05 12:15:00,845.75,688.303,283.763,31.28,C,3.92,49.85,1027.31,43.417,22.47,0.705
WS-North,2025-04-05 12:30:00,608.377,470.759,202.143,30.84,C,12.37,49.38,1018.25,29.424,52.82,0.194
WS-North,2025-04-05 12:45:00,774.552,655.063,291.29,33.24,C,6.364,48.36,1012.96,28.295,44.7,0.078
WS-North,2025-04-05 13:00:00,622.65,465.065,265.208,29.42,C,5.511,37.92,1010.37,18.138,0.0,0.708
WS-North,2025-04-05 13:15:00,801.943,553.17,356.27,28.95,C,9.192,14.52,1020.28,79.459,18.51,0.091
WS-North,2025-04-05 13:30:00,786.126,666.023,269.226,29.41,C,15.913,55.42,1006.61,13.367,36.97,0.772
WS-North,2025-04-05 13:45:00,530.407,380.651,225.082,25.83,C,7.797,44.88,1007.37,76.017,0.0,0.056
WS-North,2025-04-05 14:00:00,833.039,669.012,238.857,26.84,C,5.848,61.07,1009.9,42.648,31.94,0.45
WS-North,2025-04-05 14:15:00,604.332,503.709,243.479,25.37,C,6.591,40.28,1025.12,59.475,23.72,1.342
WS-North,2025-04-05 14:30:00,615.132,478.288,230.51,22.85,C,5.794,51.1,1013.33,13.81,0.0,0.023
WS-North,2025-04-05 14:45:00,614.58,442.447,265.979,29.92,C,2.013,44.24,1019.08,73.151,25.15,0.12
WS-North,2025-04-05 15:00:00,402.583,308.651,168.162,25.36,C,3.146,33.82,1026.35,40.871,46.41,0.172
WS-North,2025-04-05 15:15:00,591.352,475.443,231.371,27.23,C,6.117,46.92,1008.63,11.561,46.31,0.137
WS-North,2025-04-05 15:30:00,367.874,242.077,161.978,28.55,C,3.425,33.24,1005.79,29.125,23.6,0.951
WS-North,2025-04-05 15:45:00,443.659,319.757,215.448,23.55,C,7.427,47.85,1000.35,82.807,81.96,0.722
WS-North,2025-04-05 16:00:00,404.174,275.055,202.889,20.22,C,3.083,59.39,1001.07,27.986,28.75,0.185
WS-North,2025-04-05 16:15:00,322.974,228.136,156.914,27.43,C,18.885,37.88,1021.19,25.877,29.96,0.093
WS-North,2025-04-05 16:30:00,332.969,274.86,109.097,26.17,C,4.708,37.51,1016.86,62.581,35.27,0.236
WS-North,2025-04-05 16:45:00,348.991,255.932,137.503,22.22,C,8.883,44.32,1025.9,50.602,12.09,0.223
WS-North,2025-04-05 17:00:00,337.867,228.261,159.583,21.69,C,3.284,31.61,1008.18,25.958,60.39,0.21
