vdc1,vdc2,idc1,idc2,irr,pvt,f_nv
263.994,204.741,9.1693,8.8468,960.069,41.749,1
255.785,238.884,8.9136,8.3015,938.72,50.2468,2
270.913,275.087,7.2552,7.1197,797.593,39.9179,0
264.614,2.1195,8.3017,0.039,863.863,40.7949,3
252.909,235.324,8.9188,8.364,965.651,54.5039,2
277.869,271.962,6.2185,6.0132,687.302,38.3777,0
287.675,278.775,6.0769,5.9209,663.678,29.8277,0
260.767,201.708,8.6983,8.3851,901.827,45.7939,1
268.238,280.023,7.1317,6.5153,789.656,45.0977,0
266.664,302.886,8.1988,6.0607,853.459,40.0098,4
295.217,259.426,3.6985,3.5143,405.702,25.0659,4
291.96,288.465,4.453,7.1353,828.068,18.6275,4
285.436,275.027,5.6536,5.5219,681.482,32.9967,0
252.973,237.864,8.4727,7.8648,863.346,51.9027,2
262.084,2.1189,8.2557,0.0403,856.924,42.5313,3
257.648,199.397,8.7682,8.4505,903.665,46.2046,1
257.839,196.888,8.975,8.7637,955.931,49.4509,1
1.6521,268.384,0.1039,9.0791,994.088,49.4437,3
267.27,2.104,8.7792,0.0376,928.227,43.485,3
264.557,2.108,8.7573,0.0402,924.677,42.811,3
1.6291,272.774,0.1062,8.5071,932.328,48.1937,3
1.624,273.977,0.1112,8.8012,967.622,46.6303,3
283.995,284.02,7.838,7.7473,883.208,27.9525,0
282.771,287.119,7.9774,7.801,892.374,30.608,0
266.051,2.1021,8.8466,0.0359,931.133,44.0746,3
294.286,293.892,4.0953,2.7552,453.027,26.6525,4
154.305,328.651,0.3984,0.147,211.751,22.1566,0
259.137,271.086,9.4776,9.0677,988.682,38.9746,0
259.299,204.029,9.2811,8.8866,960.765,42.2812,1
261.318,203.263,9.3695,9.0557,990.508,44.499,1
282.554,249.544,3.1622,2.9483,351.908,35.2125,4
253.633,2.1396,8.8258,0.0431,933.545,53.3465,3
256.647,2.148,9.0281,0.05,962.402,50.718,3
263.413,243.252,8.6476,8.2238,910.437,47.0489,2
261.212,239.282,9.0426,8.6317,957.918,47.1347,2
255.731,240.119,8.1273,7.6222,835.029,49.4749,2
247.407,232.211,9.3533,8.5993,990.935,53.5643,2
263.89,2.1273,8.7799,0.0389,924.952,43.3488,3
262.741,2.1199,8.8121,0.0434,925.202,43.3296,3
266.394,250.085,9.2845,8.6063,992.523,40.7567,2
275.634,272.441,6.9216,6.6996,765.353,35.3145,0
247.97,230.565,9.0827,8.5279,969.237,55.274,2
247.698,232.719,8.9734,8.3443,957.705,56.7945,2
257.565,239.777,8.0708,7.6267,835.38,49.4404,2
263.423,204.482,9.1353,8.8138,957.405,43.4296,1
252.181,2.1377,8.9492,0.0466,937.485,53.0087,3
278.728,286.821,2.2123,2.1071,271.213,33.9374,0
263.552,246.673,9.1897,8.6371,964.253,42.3833,2
258.433,198.842,8.0129,7.7268,832.684,47.6752,1
255.091,2.1499,8.8655,0.0486,938.28,53.0688,3
263.256,266.747,7.6727,7.4455,878.918,48.7065,0
272.466,307.412,5.7755,2.2732,611.125,40.5561,4
254.065,194.363,8.7756,8.568,920.931,52.8287,1
265.592,279.952,4.7146,2.9445,506.066,44.9787,4
286.377,333.466,6.7952,2.6754,747.005,30.6728,4
265.883,274.409,9.1751,8.8859,968.199,40.9918,0
272.207,280.425,8.3032,8.041,897.689,38.4083,0
314.841,284.025,0.5031,6.5594,778.549,11.6768,4
319.911,230.255,1.9948,2.4994,334.001,18.5338,4
259.52,201.864,7.9676,7.6064,834.322,47.6161,1
271.633,254.897,5.5126,5.2636,576.862,40.2471,4
265.099,246.616,9.2562,8.7194,979.304,42.3709,2
1.638,272.196,0.1076,8.9808,992.5,48.8277,3
280.445,256.896,5.1959,5.0744,553.569,34.183,4
257.623,247.0,8.0445,7.3745,827.746,48.0496,2
279.82,278.943,4.3616,2.6625,471.229,33.8468,4
286.414,348.468,3.132,0.0942,480.274,13.8156,4
268.03,273.717,4.5512,4.4385,524.916,22.461,0
259.513,199.618,8.9225,8.6402,955.753,49.4509,1
305.674,263.374,3.7998,4.9844,583.853,34.4672,4
259.216,201.756,8.7641,8.3653,910.482,45.0666,1
248.17,227.199,9.193,8.652,980.291,55.1792,2
308.107,357.064,2.908,0.0936,490.964,10.7863,4
1.6184,271.93,0.1119,8.7715,960.942,46.3195,3
260.583,242.535,9.0487,8.5114,955.77,47.3507,2
288.136,251.714,3.1896,3.0317,357.761,31.348,4
287.622,264.704,5.1016,4.9053,548.271,30.8563,4
249.566,235.672,9.2418,8.5757,972.732,51.6225,2
264.664,304.615,8.1713,5.4688,849.359,41.5419,4
255.203,2.1392,8.9063,0.0483,938.594,52.2648,3
255.087,202.174,9.2393,8.8024,956.362,46.9306,1
278.464,282.016,1.9819,0.9058,230.871,37.0045,4
298.485,258.719,3.2718,3.1614,372.094,25.3287,4
261.534,204.162,8.9714,8.6045,951.203,47.5438,1
259.251,243.148,8.6276,8.0043,891.111,45.2824,2
255.471,238.851,8.9624,8.3548,937.737,49.0831,2
260.044,203.91,8.7357,8.2699,908.464,46.2532,1
281.45,295.536,1.6265,1.4879,212.182,31.8386,0
248.871,231.839,9.0571,8.4598,970.464,55.8621,2
285.313,225.915,2.8473,0.9404,334.134,32.7678,4
273.332,258.03,5.0015,4.7297,524.278,36.3699,4
248.757,234.902,8.854,8.2256,942.003,55.0604,2
273.4,258.16,5.3271,5.0446,553.371,34.7214,4
1.6155,270.383,0.1149,8.7673,959.393,48.7394,3
269.253,278.0,4.6972,3.2111,512.328,45.2508,4
257.706,320.164,5.1479,1.9881,627.859,23.0466,4
1.6091,269.492,0.1097,8.5524,929.476,49.7742,3
307.221,351.923,2.8095,0.101,508.99,15.2731,4
262.888,2.1512,8.991,0.0447,950.721,44.766,3
267.048,204.219,9.0631,8.8933,963.007,42.5544,1
256.466,2.1302,8.8573,0.0471,933.931,51.2751,3
262.197,208.573,8.653,8.044,902.936,45.8514,1
277.61,265.479,6.3816,6.2732,699.746,38.4664,0
257.462,237.457,8.895,8.3858,935.256,49.0734,2
255.123,238.349,8.9705,8.3504,936.545,48.6459,2
269.034,248.793,8.9099,8.4634,942.247,41.5048,2
262.959,241.798,7.886,7.5771,829.867,48.2011,2
272.749,271.281,7.3716,7.3368,876.299,45.6864,0
248.049,258.452,8.7935,8.4022,913.934,57.1621,0
1.6534,270.967,0.1028,9.0011,993.601,48.8385,3
1.6437,271.001,0.1058,8.9527,990.713,46.7979,3
267.76,296.981,6.4449,4.4897,722.647,48.6545,4
259.232,255.304,7.8761,6.8437,817.555,48.467,2
266.051,248.719,6.7545,6.5345,709.512,41.8287,4
261.428,243.23,9.2797,8.7527,973.782,43.1227,2
282.0,269.503,6.129,6.043,675.846,36.7845,0
256.373,262.938,6.175,5.5837,611.676,49.3909,0
273.581,275.256,6.6126,6.475,786.255,45.0177,0
273.285,263.443,5.6015,5.4149,623.72,45.4875,0
266.642,2.1086,8.1494,0.0448,859.864,42.2214,3
316.194,292.773,0.3169,6.9198,809.673,10.9715,4
262.649,200.562,8.9662,8.793,955.694,46.6348,1
263.562,203.141,8.6218,8.3459,899.199,44.9223,1
287.421,275.198,6.0949,6.0095,662.233,28.8414,0
264.119,204.915,8.9188,8.596,938.754,44.0193,1
1.6178,276.542,0.1084,8.7257,967.168,45.89,3
280.381,289.441,3.8834,1.9879,425.798,36.8117,4
261.66,2.1798,9.0562,0.0454,951.72,44.6218,3
1.6621,266.221,0.1051,9.0181,985.16,48.8176,3
262.264,202.473,8.9683,8.7126,953.095,46.9172,1
271.985,274.612,8.0199,7.8886,873.615,39.139,0
262.319,204.132,9.0192,8.6812,948.969,45.4719,1
281.966,287.837,7.7183,7.5036,872.575,34.0479,0
259.479,2.1256,8.9141,0.0429,926.76,43.4733,3
259.309,236.893,8.2377,7.9118,864.399,52.0363,2
263.75,243.684,8.9631,8.4842,957.871,47.1747,2
258.56,244.297,8.0286,7.4917,829.875,47.994,2
315.664,239.087,2.4052,3.0393,390.632,23.6236,0
255.575,246.578,8.8057,8.003,903.642,47.2806,2
273.129,281.86,8.2023,7.9426,889.011,37.3638,0
274.632,248.293,4.2465,4.0077,456.591,36.3142,4
267.097,245.606,9.2512,8.7991,989.768,40.9658,2
251.695,254.189,8.7831,8.5889,928.113,53.9554,0
277.304,262.447,4.5813,4.2744,554.861,38.0871,4
262.104,201.363,8.9106,8.685,948.987,47.5484,1
264.036,204.205,7.8973,7.5542,827.977,43.7159,1
265.085,208.954,9.1578,8.6891,960.811,41.5897,1
256.972,238.265,9.0715,8.4917,969.59,50.3928,2
259.905,204.53,9.078,8.647,953.803,46.0445,1
263.735,203.339,8.8908,8.6291,937.5,44.4055,1
254.62,2.1366,9.0264,0.046,960.671,51.9678,3
263.626,202.7,9.2859,9.0903,988.595,43.7347,1
321.987,328.975,1.4803,0.2286,269.683,15.3224,4
287.69,261.128,3.963,3.8555,447.536,35.9059,4
259.854,200.403,8.7483,8.4267,909.038,46.1599,1
263.299,245.622,9.2272,8.6705,973.68,43.6022,2
266.38,245.279,8.9249,8.4954,944.078,43.5035,2
257.835,270.031,9.0717,8.7304,956.288,49.9006,0
262.88,287.028,8.1307,7.0089,851.529,45.9631,0
263.673,242.917,9.3588,8.8827,992.382,41.1307,2
295.779,254.344,3.5902,3.4986,402.396,26.7362,4
264.052,204.628,9.1567,8.8479,960.752,42.0503,1
260.627,269.769,8.5425,8.1954,889.581,46.2154,0
267.819,2.0984,8.7282,0.0364,924.886,43.8816,3
288.337,313.109,6.9958,5.4659,778.695,30.9306,4
264.75,203.956,8.9273,8.6649,936.162,43.924,1
250.074,236.215,8.8129,8.1739,941.726,55.0624,2
267.987,246.313,9.1583,8.7397,979.942,42.5155,2
271.887,272.905,7.9021,7.8027,884.985,39.5157,0
312.118,282.332,1.035,0.3781,179.408,19.3515,4
298.6,235.409,4.2887,5.1534,597.93,36.5173,0
263.906,202.986,8.5937,8.3345,899.593,45.4315,1
270.545,258.754,5.7814,5.4179,600.443,38.1596,4
254.616,310.832,7.659,3.1752,757.161,49.4498,4
253.392,264.651,8.5704,8.161,888.906,51.8333,0
305.663,250.001,3.0069,2.7558,453.864,31.1509,4
1.6366,268.0,0.1015,9.0975,992.853,48.8701,3
275.665,277.366,6.696,6.3709,733.893,33.0808,0
272.364,291.169,8.0109,7.1169,854.123,41.9276,0
250.806,230.882,8.9452,8.4284,969.845,56.0578,2
254.169,269.023,9.039,8.4956,931.271,45.6855,0
250.564,256.681,8.709,8.473,913.5,57.1369,0
263.139,243.838,9.1919,8.7177,966.452,42.3925,2
261.48,268.282,8.633,8.3763,926.047,46.5198,0
256.145,2.1409,9.0456,0.0474,962.926,50.4395,3
299.047,319.95,0.3167,0.1474,280.988,34.1147,0
273.07,273.934,7.4416,7.3418,864.92,42.192,0
253.393,2.1619,9.1174,0.0459,968.47,51.8145,3
268.215,318.134,4.9059,2.5521,638.174,24.0914,4
301.243,260.809,3.8469,4.8744,567.8,35.3799,4
254.056,2.1473,9.1309,0.0489,962.853,50.6928,3
269.511,2.1036,8.1561,0.041,866.827,40.0804,3
286.521,277.914,4.3745,3.7441,467.675,28.2179,4
312.294,351.692,2.8059,0.1041,501.123,11.5009,4
282.841,290.914,1.4801,1.333,166.496,23.8363,0
258.02,241.864,8.0623,7.5869,831.898,48.1225,2
269.095,204.763,7.6845,7.525,816.319,41.7709,1
257.503,196.678,9.023,8.7826,955.731,48.3832,1
270.97,265.33,6.7079,6.4394,702.399,40.6839,0
271.361,275.919,7.5237,7.3784,827.769,40.2605,0
1.6622,270.659,0.1081,8.9959,988.043,44.5497,3
268.759,2.1292,8.8181,0.0395,936.763,42.6488,3
264.96,243.501,9.1732,8.7457,974.997,42.9372,2
268.744,347.978,3.5868,0.1013,471.492,17.3857,4
254.521,2.1351,9.0982,0.0475,963.927,50.3742,3
258.881,264.724,7.286,7.0337,814.122,52.6106,0
305.273,270.667,2.7617,1.8575,318.392,20.7333,4
277.673,278.598,6.5888,6.5011,779.795,39.8606,0
263.405,280.551,6.1982,4.7309,651.808,46.5131,4
261.207,236.09,9.0168,8.7041,956.566,47.4235,2
347.088,331.65,1.2303,1.1432,387.241,13.3218,0
1.5934,270.935,0.111,8.5154,929.942,51.1535,3
262.774,312.273,5.1522,3.5299,631.166,19.8271,4
254.355,199.0,8.7443,8.315,918.337,52.733,1
254.227,239.625,8.9976,8.2997,936.223,48.6601,2
263.595,207.455,9.1221,8.672,960.713,43.3863,1
256.574,316.046,7.4005,2.0707,738.772,49.6939,4
271.065,265.416,5.9355,5.6967,704.318,43.8177,0
1.6193,277.016,0.1047,8.7017,967.809,48.8111,3
288.502,315.87,5.3199,1.8651,579.871,31.4577,4
1.6113,267.94,0.1073,8.6098,929.814,50.9746,3
275.088,287.399,2.7869,0.9901,314.905,39.092,4
258.588,235.061,8.0825,7.8261,842.755,50.2764,2
308.483,242.193,2.19,2.494,350.421,29.2902,4
253.244,2.1493,9.1087,0.047,966.724,52.0375,3
261.073,241.369,9.0377,8.5652,955.637,46.8456,2
275.498,265.721,5.8829,5.7672,715.091,41.2159,0
1.6147,271.005,0.1139,8.6902,958.704,50.2237,3
285.901,312.848,7.098,5.1224,784.826,32.481,4
260.22,272.961,8.5833,8.0753,889.831,44.3983,0
1.6148,271.047,0.1166,8.7394,958.797,48.844,3
268.974,268.526,7.4881,7.4048,875.187,45.6574,0
257.718,2.1396,8.9716,0.0508,960.105,50.8952,3
248.25,2.1576,9.0294,0.0435,935.643,53.5306,3
262.955,246.565,9.1363,8.5321,969.977,45.7237,2
1.6508,269.3,0.1047,8.9959,989.246,47.2896,3
1.6221,269.871,0.1088,8.8263,966.78,50.0282,3
275.954,259.341,5.6388,5.3604,586.349,34.5184,4
267.427,294.984,6.4614,4.5604,722.749,48.631,4
1.6158,272.543,0.1126,8.8542,967.069,46.4048,3
262.27,244.788,8.6956,8.1889,910.404,47.0189,2
283.412,285.122,1.257,1.21,142.903,22.3123,0
270.092,305.953,7.9835,5.5558,840.825,41.116,4
259.524,272.305,7.7853,5.9585,802.783,46.1397,2
262.249,2.1214,8.8284,0.0424,924.901,43.3616,3
250.747,227.431,9.2387,8.7415,988.764,52.6399,2
264.018,206.139,7.8514,7.462,816.61,41.5489,1
263.102,246.603,8.6568,8.0897,909.312,46.9433,2
279.695,266.086,4.1543,3.7988,514.029,38.7732,4
256.171,2.1341,9.0701,0.0501,966.3,50.8876,3
265.288,273.498,4.231,4.0891,490.407,23.117,0
288.716,252.156,3.2551,3.0804,359.197,32.6634,4
250.293,234.079,9.1726,8.5535,966.058,51.8882,2
255.585,203.971,9.2224,8.7327,955.846,46.8253,1
272.329,284.106,8.312,7.9306,898.111,38.2104,0
262.471,196.933,7.9024,7.8036,832.977,47.0425,1
266.807,202.354,8.8491,8.7597,947.653,44.8115,1
267.78,353.394,4.4349,0.1164,553.69,15.6308,4
255.63,235.289,8.3584,7.9426,861.412,52.3926,2
331.323,336.297,0.3074,0.2197,448.062,10.3589,0
314.112,234.388,2.6164,3.367,418.049,26.3881,0
250.895,195.098,8.8704,8.5188,918.578,52.2843,1
263.758,262.856,6.5437,6.2559,727.486,45.6297,0
264.846,205.854,8.8924,8.5614,939.102,44.3275,1
252.439,233.17,9.112,8.5821,965.557,51.5996,2
264.561,206.004,9.1363,8.7848,960.45,42.2039,1
263.69,204.01,8.8204,8.5415,921.865,42.9378,1
321.362,329.485,1.6281,0.235,287.454,16.5646,4
262.429,294.299,6.871,4.7968,751.659,48.0021,4
256.686,258.899,9.1982,9.0175,981.571,52.2116,0
261.56,245.145,9.0775,8.5207,956.553,45.831,2
267.479,282.142,3.5935,2.2509,395.714,38.2777,4
263.9,203.432,8.8625,8.6325,922.938,41.7011,1
265.074,2.103,8.7592,0.042,923.729,42.9739,3
255.695,200.63,9.0429,8.5886,952.655,48.8945,1
1.6125,274.177,0.1113,8.7006,961.781,47.9537,3
270.856,273.403,6.7216,6.5913,804.13,44.8748,0
263.224,306.914,5.7977,1.1417,605.723,47.0275,4
259.674,205.859,8.7198,8.1709,903.236,46.1606,1
266.696,258.395,8.7953,0.0465,937.984,44.1639,1
263.083,201.008,7.8804,7.6509,832.189,47.0118,1
264.877,2.1736,9.1087,0.0506,958.664,42.0024,3
263.766,266.233,8.8226,8.6315,930.272,43.3596,0
167.225,331.62,1.3477,0.1429,248.158,21.1975,4
274.888,274.614,7.3138,7.2341,855.73,43.107,0
266.966,2.1116,8.2743,0.0434,865.466,39.9098,3
261.193,201.905,9.3364,9.0735,987.512,43.637,1
269.376,248.597,8.8492,8.4384,940.318,41.6761,2
307.952,244.253,2.3576,2.5359,367.575,28.0288,4
264.436,245.59,9.1684,8.6873,968.811,42.6372,2
302.165,291.417,2.8989,1.2683,328.639,21.1472,4
306.624,332.059,0.2277,0.1266,228.31,11.0132,0
261.351,244.785,9.0293,8.4395,955.943,46.8806,2
260.988,2.1675,9.1762,0.0477,956.92,42.6394,3
261.076,204.036,9.0363,8.6883,946.917,44.4815,1
261.33,208.255,8.6944,8.0978,897.371,44.7602,1
270.128,254.017,5.1604,4.928,541.413,42.2057,4
1.6558,271.657,0.1,8.9025,987.288,47.8142,3
264.374,198.924,8.8996,8.7976,937.148,45.0307,1
268.199,2.1089,8.2276,0.0407,865.837,40.2697,3
297.967,278.271,3.7546,3.4791,504.681,29.1528,4
266.604,348.979,9.2664,0.6303,990.011,40.5374,2
320.845,324.71,1.6407,0.2462,288.218,16.6208,4
257.806,239.956,8.8948,8.2886,935.807,48.623,2
277.19,307.849,6.9692,4.6654,769.634,38.377,4
1.654,268.756,0.1074,9.0596,990.531,44.9393,3
265.668,267.421,7.8164,7.649,890.289,49.4927,0
247.967,232.719,8.946,8.3251,955.841,56.7183,2
255.727,2.1516,8.8717,0.0479,935.631,51.1839,3
269.797,291.357,6.1649,4.4253,650.49,42.6303,4
271.049,253.007,6.0235,5.8594,678.44,42.6335,4
263.724,205.452,8.949,8.5587,938.665,44.8093,1
245.613,252.0,9.1317,8.8613,959.306,56.8842,0
263.978,204.386,8.6177,8.2914,895.095,44.0728,1
256.216,2.157,8.9702,0.0494,959.269,52.1096,3
285.038,268.408,5.143,4.93,573.996,30.0779,4
308.076,248.802,3.2604,4.2823,504.562,31.9889,0
271.65,271.81,7.5664,7.5085,876.673,44.525,0
263.577,2.0986,8.1802,0.044,855.389,43.3572,3
289.375,267.334,4.7642,4.5681,516.07,30.1349,4
1.6485,270.56,0.1069,9.0221,993.562,49.4602,3
255.835,193.885,9.0762,8.8786,959.766,49.9081,1
254.076,233.899,8.3782,7.9644,859.144,52.0844,2
256.023,194.525,8.6863,8.52,912.599,51.9866,1
262.646,204.872,8.9554,8.5734,937.851,44.4531,1
262.575,2.1095,8.8257,0.0425,925.213,43.0034,3
254.97,335.548,8.9204,0.0486,944.033,52.4942,2
263.541,290.823,8.0572,6.7239,847.58,46.2099,0
270.967,262.695,6.0757,5.8746,657.632,41.0927,0
285.777,285.533,7.6604,7.6337,868.069,32.6983,0
258.703,202.217,9.076,8.7124,953.658,47.3808,1
278.53,259.137,5.3852,5.1702,564.661,34.9949,4
278.336,250.249,4.0506,3.8544,439.602,34.979,4
280.189,284.329,7.5111,7.3837,863.559,35.8387,0
252.694,239.547,8.374,7.7541,853.312,51.2442,2
266.083,243.158,9.0639,8.6875,969.224,43.6731,2
269.637,261.388,5.8209,5.3551,603.75,38.4292,4
260.931,256.431,6.2731,6.0433,628.575,48.447,0
283.61,284.676,1.1321,1.1024,129.861,21.6115,0
262.734,243.673,8.9919,8.4841,956.991,47.0921,2
354.852,347.791,0.2329,0.0594,319.342,7.7787,4
262.236,244.356,9.0388,8.5049,955.589,46.1333,2
256.458,241.306,8.0931,7.5657,834.235,49.4646,2
276.587,281.893,4.8237,3.7029,509.75,34.89,4
263.723,259.357,7.7202,6.5806,813.619,47.7275,2
1.6268,273.913,0.1043,8.7914,964.714,46.8787,3
258.209,196.929,8.765,8.5228,914.075,47.7559,1
273.78,315.635,6.6398,2.7791,739.72,43.5178,4
1.6645,266.896,0.1053,9.1318,992.861,48.6517,3
267.642,264.379,6.7106,6.4625,710.693,45.1364,0
261.221,2.1556,9.0575,0.045,949.416,44.0217,3
255.21,234.471,8.596,8.2143,931.926,54.3407,2
260.078,202.952,9.0722,8.7237,953.734,45.9723,1
254.123,239.563,8.3616,7.7595,857.127,51.6567,2
256.92,237.425,8.8726,8.3276,941.208,50.9995,2
248.589,232.491,9.0368,8.4225,962.487,54.2253,2
291.069,271.287,4.5828,4.3353,493.618,27.7567,4
250.25,232.247,9.0519,8.4352,979.486,56.8254,2
257.889,318.821,7.5802,1.5742,796.71,51.3243,4
264.514,2.1003,8.8846,0.0388,930.013,44.0736,3
250.554,230.238,9.2339,8.65,989.337,52.6338,2
251.16,257.621,9.104,8.7896,940.659,56.0467,0
274.914,293.757,5.8582,4.3911,651.511,37.348,4
294.133,261.387,2.7961,2.5445,324.788,29.3832,4
264.973,204.967,7.8399,7.5094,819.664,41.6664,1
328.564,354.15,1.2927,0.0793,426.517,12.4173,4
277.981,250.893,3.9104,3.7126,425.827,32.6475,4
1.6069,268.803,0.1037,8.8678,966.203,49.0744,3
261.426,202.401,9.3259,9.0651,985.712,43.269,1
268.858,2.1094,8.7295,0.038,929.439,43.4904,3
268.971,205.239,7.6898,7.525,816.767,42.1046,1
258.071,199.126,8.629,8.3582,908.053,51.0428,1
265.913,2.1346,8.8501,0.0394,931.311,43.5155,3
267.228,271.924,8.1205,7.9328,894.51,44.4946,0
265.696,277.597,9.1344,8.7953,966.486,42.6299,0
1.6031,273.897,0.106,8.7061,964.969,50.4725,3
255.318,197.759,9.0191,8.6934,954.193,50.0584,1
254.346,2.1452,9.1147,0.0459,965.065,50.8059,3
278.86,269.682,3.4653,2.7299,382.37,32.7911,4
248.478,260.425,9.1195,8.6458,910.541,52.6445,0
270.708,256.6,5.8109,5.5746,649.712,40.4336,4
251.208,230.035,9.1811,8.627,983.624,53.1039,2
254.038,234.616,9.0367,8.5386,966.079,51.9929,2
259.927,196.95,8.7381,8.5507,911.014,45.261,1
285.954,242.412,2.2786,1.0505,265.296,33.083,4
273.015,280.358,8.2775,8.0599,897.885,38.1241,0
262.45,203.9,8.9088,8.5942,949.139,47.5085,1
260.892,199.3,9.0271,8.8476,951.602,47.1375,1
256.102,325.047,4.9327,1.4795,596.834,21.7234,4
298.109,262.704,2.9584,3.2651,437.226,35.8441,0
287.59,285.039,7.2374,7.0643,840.506,27.5609,0
257.065,2.1354,9.0028,0.0486,961.217,51.0464,3
321.086,280.22,2.0189,1.264,337.187,18.0531,4
261.801,2.111,8.8363,0.0399,925.344,42.9351,3
252.42,196.558,8.8039,8.4468,917.151,52.9005,1
260.796,2.12,8.8795,0.0414,924.923,43.5873,3
308.331,242.37,2.1933,2.5048,352.089,29.428,4
284.823,273.385,6.7049,6.57,728.178,30.1707,0
249.024,225.165,9.1109,8.6698,978.905,56.2302,2
1.6623,271.273,0.1076,9.046,994.311,42.5961,3
273.143,269.275,7.5028,7.2873,822.9,37.1654,0
255.76,259.763,8.016,7.8313,824.045,54.9463,0
254.851,236.491,9.1132,8.5724,971.766,50.7376,2
1.6149,269.98,0.1115,8.5307,929.704,51.1715,3
254.067,2.1494,9.1057,0.0497,963.792,50.987,3
266.093,272.987,8.2946,8.0833,899.711,46.2285,0
292.603,281.796,4.8049,4.6509,594.068,28.1078,0
251.091,236.959,8.4828,7.8642,914.503,55.8156,2
262.035,2.166,9.1223,0.0446,955.426,42.7136,3
267.548,201.896,8.807,8.7155,935.672,44.3381,1
286.867,314.782,7.0591,5.0653,784.62,32.4967,4
269.3,272.492,7.7929,7.6173,891.601,45.0551,0
265.248,2.1675,9.0031,0.0461,955.441,43.0237,3
293.307,266.736,2.8,2.4144,323.669,29.4276,4
245.452,234.115,9.1536,8.384,969.075,55.4663,2
268.233,266.603,6.6215,6.3345,704.001,44.6668,0
311.782,244.11,2.8202,3.6786,450.271,28.2434,0
251.838,261.345,9.3484,8.9879,1084.72,52.9226,0
257.346,237.496,8.9014,8.4147,937.158,48.6729,2
259.181,266.023,6.9304,6.5791,764.756,51.2453,0
267.372,269.629,8.4844,8.3573,916.865,44.2105,0
288.274,283.261,1.251,1.2328,145.169,22.6991,0
1.6409,269.088,0.1125,8.6063,931.405,48.2898,3
260.285,200.034,8.7253,8.4379,908.501,46.2359,1
265.108,2.1031,8.3472,0.0401,866.126,40.0604,3
267.548,243.454,9.0478,8.7444,966.341,42.63,2
286.162,287.715,7.5512,7.4142,835.424,28.0589,0
265.497,266.9,6.7605,6.3665,709.352,44.6264,0
290.624,248.615,0.8213,0.2352,264.468,31.0145,4
257.534,256.878,7.9415,6.8056,819.041,48.5566,2
266.385,245.367,8.9642,8.555,941.576,41.7014,2
321.874,350.306,0.8516,0.1161,538.76,18.9496,4
266.793,206.158,9.1598,8.9473,988.304,43.618,1
247.914,229.758,9.3305,8.6716,989.427,52.6331,2
261.353,263.979,8.9508,8.7521,950.093,47.282,0
255.591,2.1367,9.0014,0.0494,959.203,51.8598,3
272.665,269.477,6.6895,6.7044,809.69,46.0224,0
1.6222,271.501,0.1081,8.4926,928.633,50.0145,3
259.005,202.253,9.0685,8.7271,953.599,46.8572,1
281.363,275.347,6.1667,5.9584,736.554,36.1097,0
271.083,267.604,6.8191,6.6068,746.706,36.8065,0
280.658,286.546,0.4392,0.2154,235.12,32.1954,4
1.6028,270.393,0.1132,8.7201,958.372,49.6249,3
262.513,247.472,8.6853,8.0615,908.2,46.7424,2
256.417,194.623,8.9677,9.1648,948.593,49.7758,1
267.24,205.948,9.0752,8.8004,959.544,41.7206,1
263.263,260.625,7.6809,6.4143,809.472,47.2152,2
263.162,205.851,9.3251,8.9702,989.302,42.7089,1
269.546,274.445,5.1655,4.3625,563.247,44.3306,4
260.425,252.084,7.8646,7.0302,821.254,48.9897,2
291.536,269.565,4.6159,4.4151,497.983,27.7024,4
252.652,261.08,9.0636,8.6966,948.102,50.2546,0
1.6128,271.857,0.11,8.8318,965.252,47.6864,3
283.418,253.596,3.5069,3.346,389.44,29.7942,4
1.6154,273.096,0.113,8.7361,959.678,47.5033,3
278.634,279.529,6.3091,6.0528,689.765,29.0925,0
1.5916,276.111,0.1115,8.3944,926.346,50.244,3
249.39,234.287,9.2713,8.6119,970.589,51.0597,2
256.855,198.899,8.7933,8.432,913.815,48.0212,1
253.003,254.344,9.1177,8.9924,988.772,54.8891,0
264.189,204.393,7.8501,7.53,816.336,41.5241,1
262.661,262.699,7.2049,7.1038,818.376,52.6344,0
250.528,234.872,9.0277,8.3852,938.371,51.4336,2
265.198,247.542,9.0833,8.5306,968.832,44.6495,2
254.213,263.091,9.3626,8.9431,992.666,51.0345,0
267.75,244.882,8.8964,8.549,945.1,43.0398,2
1.632,276.759,0.1068,8.7657,967.406,43.784,3
264.92,244.432,7.7924,7.4798,828.616,48.2655,2
293.921,271.01,4.8555,4.6935,528.829,25.3429,4
291.262,279.024,6.1158,6.7481,808.381,41.0286,0
281.37,276.403,5.994,5.8189,658.813,28.9191,0
253.044,231.098,8.916,8.4956,966.876,54.3795,2
263.819,271.524,7.3118,6.9832,804.013,46.9255,0
